Id;Name;File_Name;AnimCount;LT_size;RT_size;prpNaNoze;prpNaVode;prpLT;prpRT;prpPruchozi;prpStrom;prpBudova;FireAddDohled;Budova_DoorLT;Budova_DoorRT;AddAnim_Id;AddAnim_X;AddAnim_Y;KreslitTyp;KreslitLvl;SizeProc;IdModel;Vysky
149;Zima-list-04;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY\ZIMA-LIST-04_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
150;Zima-list-05;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY\ZIMA-LIST-05_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
151;Zima-list-06;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY\ZIMA-LIST-06_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
152;Jehl-02;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY_POLO\JEHL-02_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
153;Jehl-09;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY_POLO\JEHL-09_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
154;Jehl-10;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY_POLO\JEHL-10_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
155;Jehl-11;IMAGE\OBJECT\FLORA\ZASNEZENE_STROMY_POLO\JEHL-11_X*.PNG;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x14
156;Houby01;IMAGE\OBJECT\FLORA\HOUBY\HOUBY01_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14141414
157;Houby02;IMAGE\OBJECT\FLORA\HOUBY\HOUBY02_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14141414
158;Houby03;IMAGE\OBJECT\FLORA\HOUBY\HOUBY03_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14141414
159;Houby04;IMAGE\OBJECT\FLORA\HOUBY\HOUBY04_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14141414
160;Houby05;IMAGE\OBJECT\FLORA\HOUBY\HOUBY05_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14
161;Houby06;IMAGE\OBJECT\FLORA\HOUBY\HOUBY06_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14
162;Houby07;IMAGE\OBJECT\FLORA\HOUBY\HOUBY07_X*.PNG;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;100;0;0x14
163;Kvetinac01;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
164;Kvetinac02;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
165;Kvetinac03;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC03_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
166;Kvetinac04;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC04_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
167;Kvetinac05;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC05_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
168;Kvetinac06;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC06_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
169;Kvetinac07;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC07_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
170;Kvetinac08;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC08_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
171;Kvetinac09;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC09_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
172;Koberec01;IMAGE\OBJECT\INTERIER\POZEMNI\KOBEREC01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x141414141414
173;Koberec02;IMAGE\OBJECT\INTERIER\POZEMNI\KOBEREC02_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x141414141414
174;Andel00;IMAGE\OBJECT\SOCHY\ANDEL00_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
175;Andel180;IMAGE\OBJECT\SOCHY\ANDEL180_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
176;Andel270;IMAGE\OBJECT\SOCHY\ANDEL270_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
177;Andel90;IMAGE\OBJECT\SOCHY\ANDEL90_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
178;Cap01-;IMAGE\OBJECT\SOCHY\CAP01-_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
179;Cap01;IMAGE\OBJECT\SOCHY\CAP01_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
180;Drak-0;IMAGE\OBJECT\SOCHY\DRAK-0_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
181;Drak-180;IMAGE\OBJECT\SOCHY\DRAK-180_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
182;Drak-270;IMAGE\OBJECT\SOCHY\DRAK-270_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
183;Drak-90;IMAGE\OBJECT\SOCHY\DRAK-90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
184;Elfka-90;IMAGE\OBJECT\SOCHY\ELFKA-90_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
185;Elfka;IMAGE\OBJECT\SOCHY\ELFKA_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
186;Jesus00;IMAGE\OBJECT\SOCHY\JESUS00_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
187;Jesus180;IMAGE\OBJECT\SOCHY\JESUS180_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
188;Jesus270;IMAGE\OBJECT\SOCHY\JESUS270_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
189;Jesus90;IMAGE\OBJECT\SOCHY\JESUS90_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
190;Kaple;IMAGE\OBJECT\SOCHY\KAPLE_X*.PNG;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;100;0;0xFFFFFFFF
191;Socha-m-0;IMAGE\OBJECT\SOCHY\SOCHA-M-0_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
192;Socha-m-90;IMAGE\OBJECT\SOCHY\SOCHA-M-90_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
193;Socha-z-0;IMAGE\OBJECT\SOCHY\SOCHA-Z-0_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
194;Socha-z-90;IMAGE\OBJECT\SOCHY\SOCHA-Z-90_X*.PNG;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
195;Bedynky00;IMAGE\OBJECT\VESNICKE\BEDYNKY00_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
196;Bedynky90;IMAGE\OBJECT\VESNICKE\BEDYNKY90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
197;Jezek;IMAGE\OBJECT\VESNICKE\JEZEK_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
198;item_Kyj_01;IMAGE\OBJECT\_ITEM\KYJ_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
199;item_Kynzal_01;IMAGE\OBJECT\_ITEM\KYNZAL_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
200;item_Luk_01;IMAGE\OBJECT\_ITEM\LUK_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
201;item_Mec_01;IMAGE\OBJECT\_ITEM\MEC_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
202;item_ObourucniKyj_01;IMAGE\OBJECT\_ITEM\OBOURUCNIKYJ_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
203;item_ObourucniPalice_01;IMAGE\OBJECT\_ITEM\OBOURUCNIPALICE_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
204;item_Ostep_01;IMAGE\OBJECT\_ITEM\OSTEP_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
205;item_Palice_01;IMAGE\OBJECT\_ITEM\PALICE_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
206;item_Prak_01;IMAGE\OBJECT\_ITEM\PRAK_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
207;item_SekyraKamenna_01;IMAGE\OBJECT\_ITEM\SEKYRAKAMENNA_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
208;item_Sipy_01;IMAGE\OBJECT\_ITEM\SIPY_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
209;item_StitDreveny_01;IMAGE\OBJECT\_ITEM\STITDREVENY_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
210;item_Stit_01;IMAGE\OBJECT\_ITEM\STIT_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
211;item_ZbrojKozena;IMAGE\OBJECT\_ITEM\ZBROJKOZENA_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
212;kamen katapult;IMAGE\OBJECT\_ADDANIM\STRELY\KATAPULT-KAMEN_X*.PNG;32;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;100;0;0x
213;Sip-balista;IMAGE\OBJECT\_ADDANIM\STRELY\SIP-BALISTA_X*.PNG;32;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100;0;0x
214;Svetluska;IMAGE\OBJECT\_ADDANIM\STRELY\SVETLUSKA_X*.PNG;8;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;100;0;0x
215;Elf-Hero_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
216;Elf-Hero_kouzlo;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
217;Elf-Hero_postoj;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
218;Elf-Hero_smrt;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\SMRT_X*.PNG;104;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
219;Elf-Hero_utok;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
220;Elf-Hero2_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO2\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
221;Elf-Hero2_kouzlo;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO2\KOUZLO_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
222;Elf-Hero2_postoj;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO2\POSTOJ_X*.PNG;80;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
223;Elf-Hero2_smrt;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO2\SMRT_X*.PNG;96;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
224;Elf-Hero2_utok;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO2\UTOK_X*.PNG;136;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
226;Kostlivec+Mec+Stit_postoj;IMAGE\OBJECT\_UNIT_\#UNDEAD\KOSTLIVEC+MEC+STIT\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
227;Kostlivec+Mec+Stit_smrt;IMAGE\OBJECT\_UNIT_\#UNDEAD\KOSTLIVEC+MEC+STIT\SMRT_X*.PNG;136;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
229;Vybuch katapult;IMAGE\OBJECT\_ADDANIM\VYBUCH\VYBUCH-KATAPULT_X*.PNG;16;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;100;0;0x
230;item_Halapartna;IMAGE\OBJECT\_ITEM\HALAPARTNA_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
231;item_Kuse_01;IMAGE\OBJECT\_ITEM\KUSE_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
232;item_Mec_kratky_01;IMAGE\OBJECT\_ITEM\MEC_KRATKY_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
233;item_Obourucak_01;IMAGE\OBJECT\_ITEM\OBOURUCAK_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
234;item_Rapir;IMAGE\OBJECT\_ITEM\RAPIR_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
235;item_Remdich_01;IMAGE\OBJECT\_ITEM\REMDICH_01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
236;item_Stit_02;IMAGE\OBJECT\_ITEM\STIT_02_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
237;item_Zlataky;IMAGE\OBJECT\_ITEM\ZLATAKY_X*.PNG;4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
238;Iglu01;IMAGE\OBJECT\ZASNEZENE_VECI\IGLU01_X*.PNG;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;100;0;0x14141414
239;Iglu02;IMAGE\OBJECT\ZASNEZENE_VECI\IGLU02_X*.PNG;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;100;0;0x14141414
240;Krmelec01;IMAGE\OBJECT\ZASNEZENE_VECI\KRMELEC01_X*.PNG;1;2;2;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2;100;0;0x14141414
241;Sneh-koule01;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
242;Sneh-koule02;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE02_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
243;Sneh-koule03;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE03_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
244;Sneh-koule04;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE04_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
245;Sneh-koule05;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE05_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
246;Sneh-koule06;IMAGE\OBJECT\ZASNEZENE_VECI\SNEH-KOULE06_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
247;Snehulak01;IMAGE\OBJECT\ZASNEZENE_VECI\SNEHULAK01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
248;Snehulak02;IMAGE\OBJECT\ZASNEZENE_VECI\SNEHULAK02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
249;ZasnezenaVzduchlod;IMAGE\OBJECT\ZASNEZENE_VECI\ZASNEZENAVZDUCHLOD_X*.PNG;1;3;6;0;0;0;0;0;0;1;0;0;3;0;0;0;2;2;100;0;0x14141414141414141414141414141414141414141414141414141414141414141414141414141414
250;Kvetinac;IMAGE\OBJECT\INTERIER\KVETINY_V_KVETINACI\KVETINAC_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
251;Knihovna-01-;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-01-_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
252;Knihovna-01;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-01_X*.PNG;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
253;Knihovna-02-;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-02-_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
254;Knihovna-02;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-02_X*.PNG;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
255;Knihovna-03-;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-03-_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
256;Knihovna-03;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-03_X*.PNG;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
257;Knihovna-04-;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-04-_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
258;Knihovna-04;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA-04_X*.PNG;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
259;Knihovna01;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA01_X*.PNG;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
260;Knihovna02;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\KNIHOVNA02_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
261;Lavice01;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\LAVICE01_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
262;Lavice02;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\LAVICE02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
263;Lavice03;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\LAVICE03_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
264;Lavice04;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\LAVICE04_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
265;Modra-koule-0;IMAGE\OBJECT\INTERIER\NABYTEK\MODRA-KOULE-0_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
266;Modra-koule-90;IMAGE\OBJECT\INTERIER\NABYTEK\MODRA-KOULE-90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
267;Oltar01;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\OLTAR01_X*.PNG;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;100;0;0x14141414
268;Oltar02;IMAGE\OBJECT\INTERIER\NABYTEK_KRESTANSKY\OLTAR02_X*.PNG;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;100;0;0x14141414
269;Postel01;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\POSTEL01_X*.PNG;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
270;Postel02;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\POSTEL02_X*.PNG;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
271;Postel03;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\POSTEL03_X*.PNG;1;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;100;0;0x141414141414141414
272;Postel04;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\POSTEL04_X*.PNG;1;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;100;0;0x141414141414141414
273;Stul-0;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL-0_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
274;Stul-90;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL-90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
275;Stul00;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL00_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
276;Stul01;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
277;Stul02;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
278;Stul90;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\STUL90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
279;Stulek01;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\STULEK01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
280;Stulek02;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\STULEK02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14141414
281;Sud01;IMAGE\OBJECT\INTERIER\NABYTEK\SUD01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;100;0;0x14
282;Taburet-01;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\TABURET-01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
283;Taburet-02;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\TABURET-02_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
284;Taburet-03;IMAGE\OBJECT\INTERIER\NABYTEK_MESTSKY\TABURET-03_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
285;Truhla01-0;IMAGE\OBJECT\INTERIER\NABYTEK\TRUHLA01-0_X*.PNG;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
286;Truhla01;IMAGE\OBJECT\INTERIER\NABYTEK\TRUHLA01_X*.PNG;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
287;Truhla02-90;IMAGE\OBJECT\INTERIER\NABYTEK\TRUHLA02-90_X*.PNG;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
288;Truhla02;IMAGE\OBJECT\INTERIER\NABYTEK\TRUHLA02_X*.PNG;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x1414
289;Zidle-0;IMAGE\OBJECT\INTERIER\NABYTEK\ZIDLE-0_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
290;Zidle-180;IMAGE\OBJECT\INTERIER\NABYTEK\ZIDLE-180_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
291;Zidle-270;IMAGE\OBJECT\INTERIER\NABYTEK\ZIDLE-270_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
292;Zidle-90;IMAGE\OBJECT\INTERIER\NABYTEK\ZIDLE-90_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
293;Zidle00;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\ZIDLE00_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
294;Zidle180;IMAGE\OBJECT\INTERIER\NABYTEK_VESNICKY\ZIDLE180_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
